,Unnamed: 0,Unnamed: 0.1,primary_identifier,gender,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan,device_type_2G,device_type_3G,device_type_4G,device_category_Basic,device_category_Feature phone,device_category_M2M,device_category_Modem,device_category_Pluggable card,device_category_Smartphone,device_category_Tablet,district_name_Ampara,district_name_Anuradhapura,district_name_Badulla,district_name_Batticaloa,district_name_Colombo,district_name_Galle,district_name_Gampaha,district_name_Hambantota,district_name_Jaffna,district_name_Kalutara,district_name_Kandy,district_name_Kegalle,district_name_Kilinochchi,district_name_Kurunegala,district_name_Mannar,district_name_Matale,district_name_Matara,district_name_Monaragala,district_name_Mullaitivu,district_name_Nuwara Eliya,district_name_Polonnaruwa,district_name_Puttalam,district_name_Ratnapura,district_name_Trincomalee,district_name_Unknown,district_name_Vavuniya,age_group_20-30,age_group_30-40,age_group_40-50,age_group_50-60,age_group_60-70,age_group_<20,age_group_>70
12058,12133,1633,3552828,0,0.9691364489368156,-0.07377788724258506,-0.31578887320683924,-0.218791462473494,-0.4629940681906184,-0.3491445082598088,0.5315742380576914,-0.4660602160270819,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.102861301241209,0.665833622898245,-0.06872212832548465,-0.31160901722936496,1.3036318687105624,0.7348995201434058,-0.22338709069839915,1.4793407028283123,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12059,12134,1634,6630672,0,-0.08611418246952984,2.2641616657202093,-0.23890555613218506,-0.392423279532948,0.2813545390258779,-0.2740631737727427,0.5315742380576914,0.3059383244178291,-0.12177357010966022,0.0953459753605228,-0.008191219786383173,0.08832904722446698,0.4379929469995943,0.0036376963979088983,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,3.4533400918754036,360.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12060,12135,1635,1989937,0,-0.8081277723791346,-0.02819596663843962,-0.7378080510054664,-0.43456261477509456,-0.5839005383372757,-0.7481230863468715,0.013235800688540748,-0.6309880981714959,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,1.247042879553191,0.9278686164551248,-0.06872212832548465,2.137028154216212,0.476517686586217,1.105725023984758,-0.22338709069839915,-0.4946586862187778,100.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12061,12137,1637,5440135,0,0.3998565030465503,0.6133208461859144,0.03898070954346476,0.06608471462239918,-0.13913047486170588,-0.0027255540224718545,0.5315742380576914,-0.23299226106203644,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.3738810230554501,-0.5225721419979561,-0.06872212832548465,0.32716589706078564,-0.4140229483238009,-0.4861455064237316,-0.22338709069839915,1.4793407028283123,520.1797990481227,0.10899869298978483,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12062,12138,1638,2470290,1,-0.5165453610694866,0.5961616697152384,1.5499212415441463,0.8494924280483334,1.126312321762396,1.4726688738948666,0.5315742380576914,1.516777269094452,-0.1887864347614072,-0.25454130665849994,-0.008191219786383173,0.08832904722446698,-0.26639016351894074,-0.2423237373193652,0.11080700664615334,-0.02316427192484417,-0.06872212832548465,0.965940811350936,0.00945149453954372,0.16639415217100334,-0.22338709069839915,-0.4946586862187778,50.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12063,12139,1639,2886902,0,-1.155249690604906,-0.6020750908243847,0.9695982572870356,2.9116495311715336,0.008915685363930906,0.9060015282166802,0.5315742380576914,-0.2535656172791554,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.05605280685767736,0.43385558448465467,-0.06872212832548465,-0.4180715029443901,1.1139567059402002,0.4809805104121052,-0.22338709069839915,-0.4946586862187778,520.1797990481227,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12064,12140,1640,3036721,0,-1.169134567333937,1.196022277585565,-0.6225763049614821,-0.4147225292045581,-0.5672356217215122,-0.6486698237557069,0.5315742380576914,-0.5686285541587304,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,3.8720429054389194,-0.4946586862187778,1000.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12065,12141,1641,5470647,1,0.14992872192399478,0.4052368107315533,-0.5244987994288997,-0.2398565337544251,-0.6451373042006187,-0.5529179652438065,0.5315742380576914,-0.6561762087708277,4.368088361557389,3.983062599691479,-0.008191219786383173,4.854432593715375,3.1140263371227364,3.9190924847816166,1.842970784924015,0.8631305592234252,-0.06872212832548465,2.137028154216212,0.8606677756684885,1.0770743058518455,-0.22338709069839915,-0.4946586862187778,1450.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12066,12142,1642,9164100,0,-1.0302858000436284,-0.3766982075779277,-0.244810095438646,-0.43456261477509456,-0.16239769072322904,-0.17044895415645936,0.013235800688540748,-0.07787076115173701,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.4533380771048933,-0.4331719677256089,-0.06872212832548465,-0.7374589600894653,0.09671949578545397,-0.4233403780355972,-0.22338709069839915,-0.4946586862187778,450.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12067,12143,1643,8336974,1,0.7469784212723218,-0.9774100907057168,-0.5414044277589772,-0.3512419592446014,-0.3495163059481137,-0.5694316428999474,0.5315742380576914,-0.3746385628925233,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.30150393636481704,-0.10023338767686764,-0.06872212832548465,1.1788657827809863,0.11877474727037984,0.07677977685252872,-0.22338709069839915,1.4793407028283123,870.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12068,12144,1644,4216990,1,0.5248203936078281,-0.8501127807178478,0.20144877003913653,0.7469247702574439,-0.21805514268356171,0.1559282191123019,0.5315742380576914,-0.3144461521032845,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.4771751933197262,-0.5102410834776323,-0.06872212832548465,-0.6309964743744402,-0.2745439042107977,-0.5105579178123942,-0.22338709069839915,-0.4946586862187778,520.1797990481227,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12069,12145,1645,2602764,0,-0.1416536893856533,-0.04570690974443101,-0.14455723331947282,-0.4329921541507486,-0.18178630054136516,-0.18193404120549855,0.5315742380576914,0.018555240505247657,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,300.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12070,12146,1646,7502670,0,-1.169134567333937,-0.8880332240048276,-0.4917441445393744,-0.10740109092164284,-0.5317477876164782,-0.5209327306567896,0.5315742380576914,-0.6073909230743471,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,160.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12071,12147,1647,6462182,1,-0.08611418246952984,2.1347818972512744,1.3351824699249626,0.6516370768712738,0.5491464824604683,1.2629940419254782,0.5315742380576914,1.1026217261363362,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.02426998523790009,0.21497929574890792,-0.06872212832548465,0.11424092563073544,0.2954618174996189,0.2844399975068469,-0.22338709069839915,1.4793407028283123,360.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12072,12148,1648,7383436,0,-1.0164009233145976,-0.4906846680854693,-0.19303660867778347,-0.10120429181916113,0.04008542230058211,-0.2292482636999473,0.5315742380576914,0.04806812518701942,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.6590606795873113,0.19185856102330087,-0.06872212832548465,1.9241031827861619,0.15766641501231696,0.3514827540427733,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12073,12149,1649,5609795,0,2.135466094175408,2.4169550214357254,-0.6622921009280981,-0.4293426434244104,-0.4600697435138299,-0.6874803351612198,0.5315742380576914,-0.4525471761005029,-0.13852678627259696,0.035468358025308594,-0.008191219786383173,0.08832904722446698,0.3174490332407521,-0.038454672671232884,-0.3103153798158956,-0.4501271731910541,-0.06872212832548465,0.22070341134576046,-0.28078175311562514,-0.3854079500829842,-0.22338709069839915,-0.4946586862187778,520.1797990481227,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12074,12150,1650,4171567,0,0.6220145307110441,-0.8637683615007844,-0.710895782377071,-0.3928786891331033,-0.6866859011392323,-0.734907848862713,0.5315742380576914,-0.7245985343671891,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5010123095345592,-0.5587946264014071,-0.06872212832548465,-0.6309964743744402,-0.4493521937579876,-0.577002084609343,-0.22338709069839915,1.4793407028283123,1000.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12075,12151,1651,4896802,1,0.17769847538205652,-0.8829396431254636,-0.2383461787242045,-0.3712162546166098,-0.21402660238605176,-0.2735366833949058,0.5315742380576914,-0.06478096563808433,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.4136095500801717,-0.16497144490856736,-0.06872212832548465,-0.7374589600894653,0.4814611050224936,-0.25828966864576397,-0.22338709069839915,-0.4946586862187778,360.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12076,12152,1652,1952068,0,-0.7248185120049494,-0.5663989186707158,-0.30839266081243033,-0.4208756797290949,0.005641740498454794,-0.3418958809659945,0.5315742380576914,0.051788516597755116,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.421555255485116,-0.4902031133821063,-0.06872212832548465,0.007778439915710333,-0.4234849234978894,-0.4864176640180993,-0.22338709069839915,-0.4946586862187778,250.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12077,12153,1653,1146042,0,-0.016689798824375542,1.4087003852971427,0.5220341778572984,0.9940450440048532,-0.08653869212804048,0.4690055439771236,0.5315742380576914,-0.11397213378962945,5.8758778162216965,4.120853261270104,-0.008191219786383173,5.221055943445445,3.9330886890611856,4.994781018689466,0.3889066958192045,1.0087911879947495,-0.06872212832548465,0.6465533542058609,0.4856270969696463,0.8969895511027071,-0.22338709069839915,1.4793407028283123,520.1797990481227,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12078,12154,1654,3836735,0,1.1912944766013094,-0.6596944656890166,-0.20378908552007546,-0.4335463795128264,0.17683625644808534,-0.2397687006213888,0.5315742380576914,0.13091540961678266,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,750.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12079,12155,1655,6610075,0,-0.8497824025662272,0.4822314918693472,-0.4846586973716213,-0.43456261477509456,-0.17291064981331447,-0.10511232546934628,-1.230776448997421,-0.08473136012229658,3.7398427554472597,1.6932847994267817,-0.008191219786383173,8.887289440746144,1.3616788403806006,1.82153175789598,3.0348265956656624,2.7089358814843862,-0.06872212832548465,1.2853282684960117,2.486680226140076,2.5541176104552843,-0.22338709069839915,-0.4946586862187778,0.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12080,12156,1656,4842618,0,1.8716534363238213,-0.5942799421857995,-0.6648403757866759,-0.43456261477509456,-0.5685591458552002,-0.6852776411718017,0.4279065505838613,-0.5366135239362604,2.0142614906647758,6.3651817857261435,-0.008191219786383173,1.1881990964146767,5.4587195718708825,4.770560077437807,-0.016324279832955767,0.6296111384947942,-0.06872212832548465,0.4336283827758107,0.085691870042991,0.4424418426063004,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12081,12157,1657,8848305,0,-0.8358975258371963,1.9456580834404031,4.23959427825042,1.6757975064649426,3.2664954670121302,4.099033751746273,0.5315742380576914,3.493273085789168,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,1110.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12082,12158,1658,3735759,0,-0.9192067862113816,-0.2345704162451689,0.8864996356792646,2.0850416216634033,0.451741514039536,0.8248766794129757,0.5315742380576914,0.2633532573806155,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.3332867579845943,1.2122536535800912,-0.06872212832548465,0.32716589706078564,0.6811836601359887,1.2171631191618115,-0.22338709069839915,-0.4946586862187778,360.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12083,12159,1659,9770988,0,-1.2246740742500604,-0.8243493923473615,-0.2114960631411402,-0.3766740976719253,0.014208022669260934,-0.2472874915594383,0.5315742380576914,-0.023824743638744667,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.2944239690060069,0.3267295135893421,-0.06872212832548465,0.007778439915710333,-0.15528217395897648,0.09807012562678404,-0.22338709069839915,1.4793407028283123,700.0,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12084,12160,1660,3155754,0,-1.085825306959752,0.6086071732726904,-0.3731561340475069,-0.43456261477509456,-0.289494952242532,-0.3750438844138752,0.32423886311003114,-0.22502816561218916,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,1.5569253903460194,2.5640459438705827,-0.06872212832548465,0.11424092563073544,3.2092055970081548,2.5985124995115334,-0.22338709069839915,-0.4946586862187778,0.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12085,12161,1661,2065644,0,0.8302876816465071,-0.5664763073304852,-0.4792513824278098,-0.3719584525268715,-0.4865839742152823,-0.5087502495829634,0.5315742380576914,-0.5189762509024319,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,1.0563459498345271,0.8122649428270897,-0.06872212832548465,1.6047157256410869,0.5695800033164334,1.2843672901896428,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12086,12162,1662,5555107,1,-0.3638117170501471,0.1937476742473408,2.243362768303982,2.5548514722172246,0.7162841302639631,2.149779185783901,0.5315742380576914,0.8984402453475192,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.23793829312526246,0.5394402730649268,-0.06872212832548465,0.8594783256359111,0.1842918178579536,0.526655479113494,-0.22338709069839915,-0.4946586862187778,520.1797990481227,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12087,12163,1663,1606324,0,2.64920653314955,-0.3201059912884161,-0.7476282321677908,-0.43253595073822576,-0.6083333532160269,-0.770814550810958,0.5315742380576914,-0.6749938115952739,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.4445266336538147,0.3151691462265386,-0.06872212832548465,1.8176406970711367,0.04092159459282126,0.28358606789038543,-0.22338709069839915,-0.4946586862187778,650.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12088,12164,1664,9317370,0,-0.9747462931275048,-0.1518067622882057,-0.7316548995176809,-0.4081632853670925,-0.7133208305279238,-0.7552348618154667,0.5315742380576914,-0.7413294546240422,-0.12177357010966022,0.11843132180301505,-0.008191219786383173,0.08832904722446698,0.4844677089307141,0.019866079653481614,1.771459436279516,1.8303479619113188,-0.06872212832548465,1.1788657827809863,1.4797062930652205,1.878693911116296,-0.22338709069839915,-0.4946586862187778,1200.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12089,12165,1665,1241550,1,2.5797821495043958,1.2660941913403554,0.13904711252664442,0.4109427753017471,-0.21298253938413103,0.0950066692982182,0.5315742380576914,-0.31203526591578723,0.06251180768264401,0.5296390553099076,-0.008191219786383173,0.4549523969545369,1.0487003655007157,0.4104935398676873,-0.3341524960307285,0.2666156033027638,-0.06872212832548465,-0.7374589600894653,1.2472684482490852,0.06636856365464007,-0.22338709069839915,-0.4946586862187778,520.1797990481227,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12090,12166,1666,5400183,0,-1.0025160465855667,-0.9225556015946628,-0.8048711869177961,-0.43456261477509456,-0.7898750031538301,-0.8267291543732905,-2.5784563861572125,-0.8244043877844087,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.3420982014356728,-0.3961787921646376,-0.06872212832548465,0.5400908684908358,-0.4014491210883471,-0.37867906849256894,-0.22338709069839915,-0.4946586862187778,520.0,-0.0010650278305105987,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12091,12167,1667,2974972,0,1.413452504265803,1.210500992295139,0.7184999541491188,0.05241868515245707,0.22220747874322708,0.6608227703664772,0.5315742380576914,0.3787925745988152,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.06399851226262168,0.8908754408941537,-0.06872212832548465,-0.5245339886594151,1.5290855505564709,0.5981663009250351,-0.22338709069839915,-0.4946586862187778,350.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12092,12168,1668,3439003,0,-1.2107891975210296,-0.4836915473754029,-0.2745814041522752,-0.36368739395228006,0.15876231683353578,-0.30887425073503033,0.5315742380576914,0.01988732115011934,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.5327951311543365,-0.6790224469745636,-0.06872212832548465,-0.9503839315195156,-0.6592855134478373,-0.6763188964904107,-0.22338709069839915,-0.4946586862187778,350.0,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12093,12169,1669,3528304,0,1.024675955852939,-0.4107281118783214,-0.3310785223583064,-0.43456261477509456,-0.27631403952427186,-0.3481121060553467,0.4279065505838613,-0.08498661787525315,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.3659353176505058,-0.4755599813892218,-0.06872212832548465,0.007778439915710333,-0.3129363790178907,-0.42536244620470415,-0.22338709069839915,-0.4946586862187778,100.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12094,12170,1670,4530260,1,0.7608632980013527,-0.5738423006739857,0.8583443061442457,0.8791900256390026,0.34532198195399044,0.7973889510992587,0.5315742380576914,0.0123323975649816,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,-0.18318409333678648,0.18183957597553807,-0.06872212832548465,0.007778439915710333,0.060913748004370764,0.14703315453543153,-0.22338709069839915,1.4793407028283123,520.1797990481227,0.10899869298978483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12095,12171,1671,3170757,1,-0.030574675553406407,-0.2472551211146355,0.04358003489797115,-0.07990642812252402,-0.1655169636546312,0.0017674964515528575,0.5315742380576914,-0.14836100769172006,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,2.4071158686750613,1.2569537407162648,4.092390547904778,2.2434906399312373,1.1558616837615594,1.0877407527761271,-0.22338709069839915,-0.4946586862187778,2440.0,-0.9213502974615921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12096,12172,1672,9283971,0,0.8719423118335996,0.2979901989566511,-0.07090587460203936,-0.3988555244938749,-0.2487370141511569,-0.11000653035818324,0.5315742380576914,-0.14094489647644354,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.4922008660834806,0.8230546190323726,-0.06872212832548465,0.7530158399208859,0.5289411603025423,0.7376269541202505,-0.22338709069839915,-0.4946586862187778,520.1797990481227,1.1393476834411616,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12097,12173,1673,3029110,1,-1.071940430230721,-0.5786966802413357,-0.713879128552967,-0.43456261477509456,-0.3650155531564607,-0.7314894702492445,0.32423886311003114,-0.4653011122203578,-0.1887864347614072,-0.25886980911646723,-0.008191219786383173,-0.2782943025056029,-0.2751041813810257,-0.24536655917978506,0.3730152850093159,1.006479114522189,-0.06872212832548465,0.11424092563073544,1.018874066205187,1.0963006078721815,-0.22338709069839915,1.4793407028283123,520.1797990481227,-0.0010650278305105987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
