,primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
6264,1499119,3G,Smartphone,1.0,Badulla,30-40,0.10932475884244373,0.3956537400551582,0.005681818181818181,0.0,0.0032786885245901644,0.0,1.0,0.005656795029643539,0.0,0.0,0.0,0.0,0.0,0.0,0.003028009084027252,0.009707381800405056,0.0,0.1,0.02628645895848694,0.011339808071568886,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6265,1906945,4G,Smartphone,0.0,Batticaloa,20-30,0.06109324758842444,0.3998275444823264,0.08522727272727272,0.0,0.12131147540983607,0.0821917808219178,0.8,0.11666711324435051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6266,2084753,4G,Smartphone,0.0,Gampaha,30-40,0.4308681672025723,0.4803247364980168,0.11931818181818181,0.0,0.08852459016393444,0.0958904109589041,1.0,0.07629105966615761,0.0013293452974410102,0.008032444776942158,0.0,0.06896551724137931,0.010220952953554786,0.005294841876691019,0.07191521574564724,0.0608282701305957,0.0,0.7333333333333333,0.08028336313286329,0.09093187245951523,0.0,0.0,0.02666118622089461,0.03865893661838647,4
6267,8731398,4G,Smartphone,0.0,Gampaha,40-50,0.0032154340836012853,0.3918742979218322,0.1875,0.028571428571428574,0.07868852459016394,0.1506849315068493,1.0,0.08931035771160713,0.0,0.0,0.0,0.0,0.0,0.0,0.006056018168054504,0.01972903135693833,0.0,0.16666666666666666,0.030679538400864206,0.020273249218463244,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6268,3094135,4G,Smartphone,1.0,Colombo,30-40,0.2282958199356913,0.49335314010566017,0.13636363636363635,0.0,0.05573770491803279,0.1095890410958904,1.0,0.07085270158552506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,7
6269,1574147,4G,Smartphone,1.0,Colombo,30-40,0.0032154340836012853,0.4221952090070903,0.13636363636363635,0.0,0.11475409836065574,0.1095890410958904,1.0,0.15249399805892663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011523151058034779,0.0,0.06666666666666667,0.004475385380407757,0.0013620250392586992,0.0,0.0,0.020565552699228794,0.0,2
6270,4577086,4G,Smartphone,1.0,Kandy,20-30,0.22508038585209,0.44653205810818397,0.005681818181818181,0.0,0.013114754098360656,0.0,1.0,0.01336735972523713,0.0,0.0,0.0,0.0,0.0,0.0,0.07872823618470856,0.11750122215238495,0.0,0.8333333333333334,0.0771679898489343,0.13074162733997602,0.0,0.0,0.012853470437017995,0.0,4
6271,7591016,4G,Smartphone,0.0,Colombo,20-30,0.0064308681672025705,0.44259565912518556,0.09090909090909091,0.0,0.06229508196721312,0.0684931506849315,1.0,0.06618337484817953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010796915167095116,0.043478260869565216,5
6272,6766732,4G,Smartphone,1.0,Colombo,30-40,0.5916398713826366,0.432132416416373,0.04545454545454545,0.0,0.03278688524590164,0.0273972602739726,1.0,0.03214038665572158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015938303341902313,0.043478260869565216,5
6273,4254475,4G,Smartphone,0.0,Kurunegala,20-30,0.08681672025723472,0.4244362769966602,0.1534090909090909,0.028571428571428574,0.08524590163934427,0.1232876712328767,0.9666666666666667,0.08809309334114492,0.029577932868062477,0.10607552073079497,0.0,0.10344827586206896,0.13510195901598276,0.08131823502393762,0.010219530658591975,0.028144423493260705,0.0,0.2,0.04166738112793429,0.035382995665572806,0.0,0.0,0.015938303341902313,0.043478260869565216,3
6274,4379845,4G,Smartphone,1.0,Gampaha,40-50,0.18971061093247588,0.39134990443035333,0.0,0.0,0.0,0.0,0.7333333333333333,0.0030299135928275856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003142677561282212,0.0,0.03333333333333333,0.0013889127042644763,0.0003011291446690469,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6275,3147828,4G,Smartphone,0.0,Colombo,50-60,0.0,0.38840023208598606,0.0,0.0,0.0,0.0,0.9666666666666667,0.000526770036093503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6276,9028276,4G,Smartphone,1.0,Colombo,50-60,0.09003215434083602,0.4239105700587406,0.05113636363636363,0.0,0.029508196721311476,0.0410958904109589,1.0,0.04460240746484104,0.0,0.0,0.0,0.0,0.0,0.0,0.03671461014383043,0.04347370626440394,0.0,0.8333333333333334,0.0362845727807404,0.054300414499938485,0.0,0.0,0.02666118622089461,0.03865893661838647,4
6277,2791293,4G,Smartphone,0.0,Colombo,20-30,0.09646302250803858,0.4524974034805674,0.09659090909090909,0.0,0.05573770491803279,0.0684931506849315,1.0,0.0658840074540115,0.003655699567962778,0.01771862818443123,0.0,0.10344827586206896,0.017260383786762864,0.012142248342484974,0.05980317940953823,0.17543124519868705,0.0,0.3,0.16306863972290334,0.17905335816041645,0.0,0.0,0.010282776349614397,0.0,5
6278,6655923,4G,Smartphone,0.0,Colombo,60-70,0.6655948553054662,0.720383014116594,0.04545454545454545,0.0,0.019672131147540985,0.0273972602739726,1.0,0.022097810371842514,0.0,0.0,0.0,0.0,0.0,0.0,0.1866010598031794,0.35410992387736573,0.0,0.5,0.3048611944649257,0.3545056032597387,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,6
6279,8171362,4G,Smartphone,1.0,Colombo,30-40,0.09646302250803858,0.43382085181598745,0.06249999999999999,0.0,0.029508196721311476,0.0547945205479452,0.9666666666666667,0.036127961615750215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
6280,6681174,4G,Smartphone,0.0,Kandy,>70,0.01607717041800643,0.41811170402272524,0.017045454545454544,0.0,0.013114754098360656,0.0136986301369863,1.0,0.015261562007564457,0.0,0.0013387407961570263,0.0,0.034482758620689655,0.0025552382383886964,0.0008459853225155127,0.014004542013626041,0.03519798868636078,0.0,0.26666666666666666,0.04282480838148802,0.03922153379779214,0.0,0.3333333333333333,0.018508997429305913,0.043478260869565216,1
6281,2129539,4G,Smartphone,1.0,Colombo,30-40,0.0,0.39228409321135355,0.0,0.0,0.01639344262295082,0.0,0.7666666666666666,0.013471264133061054,0.0,0.0,0.0,0.0,0.0,0.0,0.01627554882664648,0.054717508205880304,0.0,0.13333333333333333,0.100426104700012,0.056502301749750794,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6282,5249272,4G,Smartphone,1.0,Matale,20-30,0.0,0.40631432809169693,0.1534090909090909,0.028571428571428574,0.05901639344262295,0.1232876712328767,1.0,0.06908110795154285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02673521850899743,0.08695652173913043,1
6283,7842154,4G,Smartphone,0.0,Anuradhapura,20-30,0.16398713826366557,0.43024532224259154,0.07954545454545454,0.0,0.03934426229508197,0.0547945205479452,1.0,0.04236714197539441,0.0,0.0,0.0,0.0,0.0,0.0,0.026116578349735048,0.03299811439346323,0.0,0.7666666666666666,0.02806677218327683,0.03559699942510969,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,3
6284,5818604,4G,Smartphone,1.0,Gampaha,50-60,0.0932475884244373,0.44396098670036965,0.028409090909090908,0.0,0.02622950819672131,0.0410958904109589,0.5,0.037768854600765976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005655526992287918,0.0,5
6285,7860152,4G,Smartphone,1.0,Kandy,60-70,0.16398713826366557,0.39055953803461785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05450416351249054,0.06784691668412597,0.0,0.4666666666666667,0.09589009217775142,0.09163424745498508,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6286,1764196,4G,Smartphone,0.0,Gampaha,50-60,0.0032154340836012853,0.40737296592296046,0.011363636363636364,0.0,0.013114754098360656,0.0,1.0,0.016080099070083773,0.060485211033565967,0.17025632948773475,0.0,0.1724137931034483,0.16455734255223206,0.13129009170584935,0.00757002271006813,0.03313778895174243,0.0,0.13333333333333333,0.04672148013511891,0.03240961479121238,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6287,9123931,4G,Smartphone,0.0,Kurunegala,40-50,0.6045016077170418,0.46659659429905137,0.1534090909090909,0.0,0.09836065573770493,0.1232876712328767,1.0,0.12460510267092241,0.0006646726487205051,0.007048076544473757,0.0,0.034482758620689655,0.013452577784458138,0.004453863903831673,0.017789553368660106,0.03984216774914449,0.0,0.1,0.14707042301822731,0.0539483760171003,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,6
6288,8835548,4G,Smartphone,1.0,Colombo,50-60,0.6527331189710611,0.4921020823708233,0.09090909090909091,0.028571428571428574,0.0459016393442623,0.0684931506849315,1.0,0.04281042449752595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05141388174807198,0.043478260869565216,5
6289,7696193,4G,Smartphone,0.0,Colombo,30-40,0.37620578778135044,0.3929224281815695,0.0,0.0,0.013114754098360656,0.0,0.4,0.012504976365010322,0.0,0.0,0.0,0.0,0.0,0.0,0.003785011355034065,0.009847056358684264,0.0,0.13333333333333333,0.024267391416176544,0.011292937305132904,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6290,6259536,4G,Smartphone,0.0,Kandy,20-30,0.270096463022508,0.45752790334873017,0.017045454545454544,0.0,0.02295081967213115,0.0136986301369863,0.9666666666666667,0.022511331186934574,0.0,0.0,0.0,0.0,0.0,0.0,0.00757002271006813,0.04347370626440394,0.0,0.03333333333333333,0.19213292408991922,0.041656198345884826,0.0,0.0,0.010282776349614397,0.0,5
6291,6958880,4G,Smartphone,0.0,Galle,30-40,0.16398713826366557,0.42007957515261424,0.06818181818181818,0.028571428571428574,0.029508196721311476,0.0547945205479452,1.0,0.02441960143757039,0.0,0.0,0.0,0.0,0.0,0.0,0.008327024981074942,0.007891612542775333,0.0,0.36666666666666664,0.01892568927326039,0.013888351626618087,0.0,0.0,0.02666118622089461,0.03865893661838647,3
6292,7037245,4G,Smartphone,1.0,Colombo,50-60,0.2282958199356913,0.4494810737293309,0.0,0.0,0.01639344262295082,0.0,0.9,0.015473526635354428,0.008973080757726818,0.03153915816828759,0.0,0.13793103448275862,0.03148955358484893,0.027203594505635642,0.010219530658591975,0.05070186465535302,0.0,0.06666666666666667,0.12847442514446406,0.050554466792211226,0.0,0.0,0.02666118622089461,0.03865893661838647,2
6293,1383628,4G,Smartphone,0.0,Nuwara Eliya,20-30,0.3472668810289389,0.401251320424125,0.04545454545454545,0.0,0.029508196721311476,0.0410958904109589,0.8666666666666667,0.03699149124641813,0.0,0.0,0.0,0.0,0.0,0.0,0.012112036336109008,0.007193239751379285,0.0,0.6333333333333333,0.015968434950783393,0.012635068626658679,0.0,0.3333333333333333,0.02666118622089461,0.03865893661838647,1
6294,2979958,4G,Smartphone,0.0,Ratnapura,60-70,0.4565916398713826,0.40157902531109796,0.03409090909090909,0.0,0.03934426229508197,0.0273972602739726,1.0,0.035645543116665665,0.0,0.0,0.0,0.0,0.0,0.0,0.03671461014383043,0.02423353586144283,0.0,0.7333333333333333,0.041050086592705634,0.03952917765319747,0.0,0.0,0.02666118622089461,0.03865893661838647,2
6295,4424297,4G,Smartphone,0.0,Ratnapura,30-40,0.3440514469453376,0.4195161066295224,0.14204545454545453,0.0,0.11475409836065574,0.1095890410958904,1.0,0.11706211592071696,0.0,0.0,0.0,0.0,0.0,0.0,0.03028009084027252,0.0460576855925693,0.0,0.6,0.04166738112793429,0.04932167317955019,0.0,0.0,0.010282776349614397,0.0,7
6296,5523960,4G,Smartphone,0.0,Colombo,40-50,0.4887459807073955,0.478715436246459,0.11931818181818181,0.05714285714285714,0.042622950819672135,0.0958904109589041,1.0,0.0415232368297622,0.0,0.0,0.0,0.0,0.0,0.0,0.01703255109765329,0.018681472169844258,0.0,0.6,0.023294295169670257,0.02648778462471051,0.0,0.0,0.018508997429305913,0.043478260869565216,1
6297,8337876,4G,Smartphone,0.0,Colombo,30-40,0.10289389067524116,0.44317259047429536,0.022727272727272728,0.0,0.013114754098360656,0.0136986301369863,0.9333333333333333,0.01625380647130958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.017994858611825194,0.0,5
6298,6250476,4G,Smartphone,0.0,Colombo,30-40,0.44694533762057875,0.44057327996800444,0.06818181818181818,0.0,0.036065573770491806,0.0547945205479452,1.0,0.03558932835171104,0.0,0.0,0.0,0.0,0.0,0.0,0.0034065102195306586,0.010894615545778336,0.0,0.13333333333333333,0.02110375692312968,0.011680014644731215,0.0,0.3333333333333333,0.037017994858611826,0.13043478260869565,3
6299,5567164,2G,Basic,0.0,Puttalam,>70,0.0064308681672025705,0.40932474733394997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04579863739591219,0.13677631119491582,0.0,0.16666666666666666,0.22497299336408377,0.22570100947535424,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6300,4457550,4G,Smartphone,0.0,Gampaha,60-70,0.4115755627009646,0.42680179403649343,0.039772727272727265,0.0,0.029508196721311476,0.0273972602739726,1.0,0.034262582605282386,0.0,0.0,0.0,0.0,0.0,0.0,0.005677517032551097,0.02147496333542845,0.0,0.2,0.024151648690821172,0.02086118209207571,0.0,0.0,0.010282776349614397,0.0,5
6301,8899571,4G,Smartphone,0.0,Matale,30-40,0.180064308681672,0.4632390968348239,0.1590909090909091,0.1142857142857143,0.05901639344262295,0.1232876712328767,1.0,0.05849224677223804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.018508997429305913,0.043478260869565216,5
6302,6981840,4G,Smartphone,1.0,Colombo,20-30,0.1832797427652733,0.41045628144267643,0.04545454545454545,0.0,0.01639344262295082,0.0273972602739726,1.0,0.022680604160500276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001082477826663873,0.0,0.03333333333333333,0.004784032648022085,0.001037222609415606,0.0,0.0,0.010796915167095116,0.043478260869565216,3
6303,9827980,4G,Smartphone,0.0,Trincomalee,40-50,0.42443729903536975,0.42286802194637657,0.07386363636363637,0.0,0.05573770491803279,0.0547945205479452,1.0,0.04578529928227871,0.0,0.0,0.0,0.0,0.0,0.0,0.0034065102195306586,0.006320273762134227,0.0,0.23333333333333334,0.012456121871578239,0.007782279735891558,0.0,0.3333333333333333,0.0025706940874035992,0.043478260869565216,1
6304,3063793,4G,Smartphone,0.0,Colombo,30-40,0.4887459807073955,0.5100808656137423,0.028409090909090908,0.0,0.05573770491803279,0.0410958904109589,0.5333333333333333,0.06258307902432138,0.0,0.0,0.0,0.0,0.0,0.0,0.02157456472369417,0.04253090299601927,0.0,0.16666666666666666,0.10722406076921757,0.061073128458254106,0.0,0.0,0.048843187660668384,0.043478260869565216,3
6305,4792306,4G,Smartphone,0.0,Gampaha,30-40,0.4533762057877813,0.41584568055078064,0.022727272727272728,0.0,0.03278688524590164,0.0136986301369863,0.8,0.04379952642166153,0.0,0.0,0.0,0.0,0.0,0.0,0.07456472369417108,0.07839234583420628,0.0,0.8666666666666667,0.07044873883297037,0.09530412534085157,0.0,0.3333333333333333,0.005655526992287918,0.0,1
6306,9805503,4G,Smartphone,1.0,Colombo,30-40,0.4662379421221865,0.41996990237480963,0.03409090909090909,0.0,0.02295081967213115,0.0273972602739726,1.0,0.018904060506031876,0.0,0.0,0.0,0.0,0.0,0.0,0.10408781226343679,0.09215028982470841,0.009778357235984355,1.0,0.08499116925873212,0.1010558787798794,0.0,0.0,0.005655526992287918,0.0,1
6307,5759374,4G,Smartphone,0.0,Colombo,20-30,0.26688102893890675,0.5057005217337625,0.23295454545454544,0.0,0.11147540983606558,0.1780821917808219,1.0,0.12148743680345987,0.2941176470588235,0.3300783557113045,0.0,0.5172413793103449,0.2661355779347663,0.3554131448579072,0.018925056775170326,0.01690062155178434,0.0,0.6666666666666666,0.023457192338688933,0.022476362287355504,0.0,0.0,0.10025706940874037,0.0,2
6308,3606518,4G,Smartphone,1.0,Colombo,40-50,0.7170418006430868,0.44730370789213847,0.022727272727272728,0.0,0.006557377049180328,0.0136986301369863,1.0,0.010169778880334044,0.0,0.0,0.0,0.0,0.0,0.0,0.039742619227857684,0.07710035617012359,0.0,0.6333333333333333,0.0516415612497868,0.0807509467119389,0.0,0.0,0.0,0.0,1
6309,7421807,4G,Tablet,1.0,Polonnaruwa,30-40,0.0,0.39836469350891485,0.005681818181818181,0.0,0.009836065573770493,0.0136986301369863,0.5666666666666667,0.013810934199146752,0.0,0.0,0.0,0.0,0.0,0.0,0.0348221044663134,0.05014316642223618,0.0,0.3333333333333333,0.08563418439959532,0.07591517769030463,0.0,0.0,0.02666118622089461,0.03865893661838647,2
6310,9284172,4G,Smartphone,1.0,Trincomalee,30-40,0.06752411575562701,0.4350528645774331,0.17613636363636362,0.14285714285714285,0.05245901639344263,0.136986301369863,1.0,0.045898419412613856,0.0,0.0,0.0,0.0,0.0,0.0,0.01968205904617714,0.051714505202877285,0.0,0.4,0.04071571871945677,0.05205391906995248,0.0,0.0,0.02313624678663239,0.043478260869565216,4
6311,9442642,4G,Smartphone,0.0,Jaffna,50-60,0.4533762057877813,0.4110690042072973,0.03409090909090909,0.0,0.029508196721311476,0.0273972602739726,1.0,0.03334485000874875,0.0,0.0,0.0,0.0,0.0,0.0,0.00757002271006813,0.03603603603603603,0.0,0.13333333333333333,0.04641283286750458,0.03450383333345078,0.0,0.0,0.010282776349614397,0.0,2
6312,6563858,2G,Feature phone,0.0,Jaffna,30-40,0.5916398713826366,0.38406224685372115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004542013626040878,0.017983099378448216,0.0,0.23333333333333334,0.016490582583965525,0.02055980751292182,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6313,1787108,4G,Smartphone,0.0,Colombo,40-50,0.4308681672025723,0.48144149433428457,0.1534090909090909,0.0,0.14426229508196725,0.1232876712328767,1.0,0.11912922703356714,0.0,0.0,0.0,0.0,0.0,0.0,0.13171839515518546,0.07493540051679586,0.03650586701434159,1.0,0.10763044633824306,0.09821175568109829,0.0,0.0,0.03598971722365039,0.08695652173913043,3
6314,1071790,4G,Smartphone,0.0,Gampaha,20-30,0.5048231511254019,0.441817113747417,0.0,0.0,0.0032786885245901644,0.0,0.4,0.004212602490137857,0.0026586905948820204,0.013899279442453834,0.0,0.06896551724137931,0.019013978656245302,0.009451634218919347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6315,1663023,4G,Smartphone,0.0,Trincomalee,50-60,0.3183279742765273,0.40699009628547494,0.04545454545454545,0.0,0.0459016393442623,0.0273972602739726,1.0,0.04311821810258987,0.0,0.0,0.0,0.0,0.0,0.0,0.006056018168054504,0.005412389133319364,0.0,0.4666666666666667,0.010901862416806088,0.008774727478344171,0.0,0.3333333333333333,0.06940874035989718,0.043478260869565216,1
6316,2736020,4G,Smartphone,0.0,Colombo,20-30,0.08681672025723472,0.45883379747246933,0.06818181818181818,0.0,0.042622950819672135,0.0547945205479452,1.0,0.04538027919934119,0.006979062811565304,0.05173839429853919,0.0,0.034482758620689655,0.09875244250713962,0.032694844523099544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012853470437017995,0.08695652173913043,5
6317,3871906,4G,Smartphone,0.0,Colombo,30-40,0.0,0.40516900279534235,0.039772727272727265,0.0,0.019672131147540985,0.0273972602739726,1.0,0.023420971595690822,0.0,0.0,0.0,0.0,0.0,0.0,0.012112036336109008,0.029506250436482997,0.0,0.26666666666666666,0.03746206210668907,0.03393146760277861,0.0,0.0,0.017994858611825194,0.0,1
6318,8587919,4G,Smartphone,1.0,Colombo,40-50,0.4533762057877813,0.4490062628409912,0.13068181818181818,0.1142857142857143,0.03934426229508197,0.0958904109589041,1.0,0.034150001276221996,0.0,0.0,0.0,0.0,0.0,0.0,0.05488266464799394,0.06725329981143933,0.0,0.8333333333333334,0.05403179066856428,0.08174717210101314,0.0,0.0,0.05347043701799486,0.13043478260869565,1
6319,8379493,4G,Smartphone,1.0,Gampaha,30-40,0.21543408360128619,0.44354954960279735,0.09659090909090909,0.0,0.049180327868852465,0.0684931506849315,1.0,0.05521665358906282,0.0,0.0,0.0,0.0,0.0,0.0,0.03520060560181681,0.04703540750052377,0.0,0.4666666666666667,0.061564106772357935,0.0680353366083014,0.0,0.0,0.020565552699228794,0.043478260869565216,2
6320,4860647,4G,Smartphone,0.0,Batticaloa,20-30,0.03858520900321543,0.41457656292738315,0.028409090909090908,0.0,0.01639344262295082,0.0136986301369863,1.0,0.016293490436858387,0.0,0.0,0.0,0.0,0.0,0.0,0.011733535200605601,0.012570710245128848,0.0,0.5666666666666667,0.017420414898585167,0.01865119527114506,0.0,0.0,0.018508997429305913,0.08695652173913043,1
6321,8968536,4G,Smartphone,0.0,Ampara,30-40,0.2604501607717042,0.390760166978446,0.022727272727272728,0.0,0.01639344262295082,0.0136986301369863,1.0,0.014507999757833295,0.0,0.0,0.0,0.0,0.0,0.0,0.010598031794095382,0.021754312451986866,0.0,0.6,0.01440353915533531,0.024498900444996245,0.0,0.0,0.02666118622089461,0.03865893661838647,1
6322,6224174,3G,Smartphone,0.0,Puttalam,30-40,0.4630225080385852,0.4120314320867741,0.06249999999999999,0.0,0.05245901639344263,0.0410958904109589,0.9666666666666667,0.0597502270155446,0.0,0.0,0.0,0.0,0.0,0.0,0.0011355034065102195,0.005447307772889168,0.0,0.1,0.010133918620003773,0.005305241144707738,0.0,0.0,0.09768637532133677,0.21739130434782608,2
6323,6701241,4G,Smartphone,1.0,Hambantota,30-40,0.360128617363344,0.4087451890919586,0.011363636363636364,0.0,0.009836065573770493,0.0,1.0,0.01628392169483325,0.0,0.0,0.0,0.0,0.0,0.0,0.002271006813020439,0.006878971995251064,0.0,0.13333333333333333,0.01616540064130043,0.007981575993826795,0.0,0.0,0.018508997429305913,0.043478260869565216,1
6324,7970957,3G,Smartphone,0.0,Kandy,40-50,0.012861736334405145,0.40288032237229443,0.05113636363636363,0.0,0.029508196721311476,0.0410958904109589,1.0,0.02771051822976592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.018508997429305913,0.043478260869565216,1
6325,3413414,4G,Smartphone,1.0,Ampara,40-50,0.20900321543408362,0.4480412080686328,0.0,0.0,0.009836065573770493,0.0,1.0,0.008857346037080162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.016966580976863755,0.043478260869565216,5
6326,8706689,4G,Smartphone,0.0,Colombo,60-70,0.22508038585209,0.4067300338902018,0.06249999999999999,0.0,0.03934426229508197,0.0547945205479452,0.9666666666666667,0.052246899215003896,0.0,0.0,0.0,0.0,0.0,0.0,0.039742619227857684,0.040994482854947965,0.0,0.4666666666666667,0.07004088351505143,0.05608653391391384,0.0,0.0,0.012853470437017995,0.043478260869565216,1
6327,3490402,2G,Feature phone,0.0,Gampaha,40-50,0.4598070739549839,0.42437750026843557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017789553368660106,0.01438647950275857,0.0,0.7333333333333333,0.019879689918613767,0.019866558347319256,0.0,0.0,0.02666118622089461,0.03865893661838647,4
6328,4903540,4G,Smartphone,0.0,Gampaha,50-60,0.04823151125401929,0.41050816257708694,0.11931818181818181,0.028571428571428574,0.05573770491803279,0.0958904109589041,1.0,0.06313962025864898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.005655526992287918,0.043478260869565216,2
6329,8526995,4G,Smartphone,0.0,Gampaha,30-40,0.39871382636655944,0.43712121436004125,0.07954545454545454,0.0,0.049180327868852465,0.0547945205479452,1.0,0.05141189166569167,0.0,0.002323109028625428,0.0,0.034482758620689655,0.004434089884262737,0.0014680333537769197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5
6330,3364146,2G,Feature phone,0.0,Anuradhapura,40-50,0.4758842443729903,0.4463570413699509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016062574202109084,0.0,0.03333333333333333,0.007098887155129546,0.0015391045171973508,0.0,0.0,0.0051413881748071984,0.0,3
6331,3951273,4G,Smartphone,0.0,Colombo,50-60,0.6816720257234726,0.4933777672264247,0.03409090909090909,0.0,0.029508196721311476,0.0273972602739726,0.8,0.037656321250175324,0.07643735460285808,0.17588691577745402,0.0,0.13793103448275862,0.26001427927250864,0.1689897228514962,0.005299015897047691,0.014211886304909558,0.0,0.23333333333333334,0.019224315525692436,0.016088962202662642,0.0,0.0,0.018508997429305913,0.043478260869565216,1
6332,9375757,4G,Smartphone,1.0,Gampaha,30-40,0.09646302250803858,0.4344004100579788,0.07954545454545454,0.0,0.03278688524590164,0.0547945205479452,1.0,0.03169100382633634,0.0,0.0,0.0,0.0,0.0,0.0,0.013247539742619227,0.05646344018437041,0.0,0.13333333333333333,0.08314185771360962,0.055892240953075004,0.0,0.0,0.03598971722365039,0.08695652173913043,3
6333,3037200,4G,Smartphone,1.0,Colombo,50-60,0.28938906752411575,0.4178982689760995,0.07386363636363637,0.0,0.029508196721311476,0.0547945205479452,1.0,0.035074726836181416,0.0,0.0,0.0,0.0,0.0,0.0,0.004163512490537471,0.008939171729869404,0.0,0.2,0.018133026972341773,0.01103791394409519,0.0,0.0,0.0,0.0,7
6334,4590524,4G,Smartphone,0.0,Colombo,50-60,0.08038585209003216,0.47132730001710765,0.03409090909090909,0.0,0.019672131147540985,0.0273972602739726,1.0,0.02006466321868894,0.007643735460285808,0.028546678741583658,0.0,0.06896551724137931,0.0533218097099053,0.024538179347367788,0.14647993943981832,0.09840072630770305,0.0,0.9333333333333333,0.12808861605994618,0.1471744609113362,0.0,0.0,0.02570694087403599,0.0,4
6335,5583495,4G,Smartphone,1.0,Badulla,20-30,0.04501607717041801,0.43608720364954223,0.0,0.0,0.0,0.0,0.03333333333333333,0.0013285885323530897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.05089974293059126,0.08695652173913043,1
6336,3090582,4G,Smartphone,0.0,Colombo,40-50,0.270096463022508,0.45723303462277654,0.05113636363636363,0.0,0.05245901639344263,0.0410958904109589,1.0,0.04923436996201647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,0.03865893661838647,5
